"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/01/2024";"0000";"30,4";"31,3";"30,4";"43,0";"44,0";"41,0";"16,6";"16,8";"16,3";"959,8";"959,8";"959,3";"0,7";"137,0";"1,8";"";""
"07/01/2024";"0100";"30,0";"30,5";"29,9";"45,0";"45,0";"43,0";"16,8";"16,9";"16,3";"960,4";"960,4";"959,8";"0,9";"125,0";"2,6";"";""
"07/01/2024";"0200";"28,5";"30,0";"28,3";"51,0";"52,0";"45,0";"17,3";"17,5";"16,8";"960,5";"960,8";"960,4";"1,1";"75,0";"2,4";"";""
"07/01/2024";"0300";"28,4";"29,1";"28,2";"52,0";"53,0";"50,0";"17,6";"17,8";"17,3";"960,0";"960,5";"960,0";"1,1";"79,0";"4,0";"";""
"07/01/2024";"0400";"28,3";"28,8";"28,0";"52,0";"53,0";"50,0";"17,5";"17,7";"17,4";"959,4";"960,0";"959,4";"1,1";"128,0";"2,3";"";""
"07/01/2024";"0500";"27,9";"28,3";"27,4";"52,0";"55,0";"52,0";"17,3";"17,8";"17,3";"959,1";"959,4";"959,1";"0,9";"109,0";"2,5";"";""
"07/01/2024";"0600";"27,2";"27,9";"27,1";"56,0";"56,0";"52,0";"17,6";"17,6";"17,2";"959,3";"959,3";"959,1";"1,5";"62,0";"4,3";"";""
"07/01/2024";"0700";"25,8";"27,3";"25,8";"63,0";"63,0";"55,0";"18,2";"18,2";"17,6";"959,4";"959,5";"959,2";"2,2";"97,0";"4,9";"";""
"07/01/2024";"0800";"25,4";"26,3";"25,4";"66,0";"66,0";"61,0";"18,6";"18,6";"18,2";"960,1";"960,1";"959,4";"2,7";"78,0";"7,1";"";""
"07/01/2024";"0900";"24,9";"25,4";"24,9";"70,0";"70,0";"66,0";"19,0";"19,0";"18,6";"960,9";"960,9";"960,1";"3,2";"79,0";"6,4";"1,80";""
"07/01/2024";"1000";"25,6";"25,6";"24,8";"69,0";"71,0";"69,0";"19,6";"19,6";"19,1";"961,6";"961,6";"960,9";"2,6";"78,0";"6,4";"133,80";""
"07/01/2024";"1100";"27,6";"27,8";"25,6";"62,0";"69,0";"62,0";"19,6";"20,2";"19,2";"961,8";"961,8";"961,6";"2,3";"78,0";"6,6";"1131,20";""
"07/01/2024";"1200";"29,0";"29,1";"27,5";"59,0";"63,0";"59,0";"20,3";"20,6";"19,6";"962,1";"962,1";"961,8";"2,2";"50,0";"6,8";"1962,80";""
"07/01/2024";"1300";"31,1";"31,2";"29,0";"54,0";"60,0";"54,0";"20,8";"21,2";"20,0";"962,2";"962,2";"962,0";"2,0";"21,0";"4,9";"2691,30";""
"07/01/2024";"1400";"33,6";"33,6";"30,4";"50,0";"58,0";"49,0";"21,6";"21,9";"20,0";"961,8";"962,3";"961,8";"1,6";"52,0";"4,2";"3273,70";""
"07/01/2024";"1500";"34,6";"34,6";"32,6";"42,0";"52,0";"38,0";"19,7";"21,6";"17,5";"961,3";"961,8";"961,3";"1,8";"313,0";"6,9";"2942,60";""
"07/01/2024";"1600";"34,7";"35,7";"33,4";"35,0";"44,0";"32,0";"17,2";"20,3";"15,6";"960,5";"961,4";"960,5";"1,7";"12,0";"6,2";"3046,30";""
"07/01/2024";"1700";"35,8";"36,9";"34,7";"30,0";"38,0";"29,0";"15,5";"18,6";"15,5";"959,8";"960,5";"959,8";"2,2";"16,0";"6,1";"3658,80";""
"07/01/2024";"1800";"36,3";"36,7";"34,5";"31,0";"38,0";"30,0";"16,6";"18,4";"15,7";"958,7";"959,8";"958,7";"1,8";"58,0";"4,6";"3016,80";""
"07/01/2024";"1900";"36,9";"37,2";"35,7";"29,0";"32,0";"28,0";"15,8";"17,2";"14,9";"958,1";"958,7";"958,1";"1,4";"75,0";"5,1";"2725,30";""
"07/01/2024";"2000";"37,0";"37,3";"35,2";"29,0";"33,0";"28,0";"16,0";"17,0";"15,1";"958,0";"958,2";"957,9";"1,0";"175,0";"4,2";"1251,40";""
"07/01/2024";"2100";"34,0";"37,2";"34,0";"39,0";"39,0";"27,0";"18,1";"18,4";"14,9";"958,4";"958,4";"957,6";"1,6";"359,0";"7,0";"1193,10";""
"07/01/2024";"2200";"32,3";"34,0";"32,3";"41,0";"44,0";"39,0";"17,3";"18,6";"17,3";"958,8";"958,8";"958,2";"1,2";"280,0";"5,1";"259,50";""
"07/01/2024";"2300";"31,5";"32,3";"31,3";"41,0";"41,0";"39,0";"16,6";"17,4";"16,1";"959,4";"959,4";"958,8";"1,7";"269,0";"3,9";"0,90";""
