"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"18/01/2022";"0000";"27,0";"28,0";"26,9";"60,0";"62,0";"58,0";"18,5";"19,3";"18,5";"962,5";"962,5";"962,2";"0,1";"";"2,3";"";"0,0"
"18/01/2022";"0100";"26,6";"27,3";"26,6";"62,0";"62,0";"55,0";"18,8";"18,8";"17,4";"963,5";"963,5";"962,5";"0,3";"";"2,7";"";"0,0"
"18/01/2022";"0200";"26,6";"26,9";"26,4";"67,0";"67,0";"62,0";"19,9";"19,9";"18,8";"963,6";"963,7";"963,5";"0,2";"";"4,2";"";"0,0"
"18/01/2022";"0300";"26,5";"26,6";"26,3";"66,0";"68,0";"66,0";"19,7";"20,0";"19,7";"963,5";"963,8";"963,5";"0,4";"";"2,6";"";"0,0"
"18/01/2022";"0400";"25,9";"26,5";"25,9";"68,0";"68,0";"66,0";"19,5";"19,7";"19,5";"963,3";"963,6";"963,3";"0,1";"";"2,8";"";"0,0"
"18/01/2022";"0500";"25,4";"25,9";"25,3";"68,0";"69,0";"67,0";"19,0";"19,5";"19,0";"963,0";"963,3";"962,9";"0,0";"";"2,0";"";"0,0"
"18/01/2022";"0600";"25,1";"25,4";"24,5";"72,0";"74,0";"68,0";"19,6";"19,7";"19,0";"962,6";"963,0";"962,6";"0,3";"";"2,1";"";"0,0"
"18/01/2022";"0700";"24,4";"25,0";"24,3";"77,0";"77,0";"72,0";"20,0";"20,0";"19,6";"963,0";"963,1";"962,6";"0,2";"";"2,6";"";"0,0"
"18/01/2022";"0800";"24,2";"24,4";"23,7";"78,0";"79,0";"77,0";"20,0";"20,1";"19,8";"964,1";"964,1";"963,0";"0,2";"";"2,3";"";"0,0"
"18/01/2022";"0900";"23,5";"24,2";"23,5";"77,0";"79,0";"76,0";"19,3";"20,0";"19,3";"964,6";"964,8";"964,1";"0,5";"";"6,7";"4,00";"0,0"
"18/01/2022";"1000";"23,8";"23,9";"23,4";"78,0";"78,0";"77,0";"19,7";"19,7";"19,2";"965,3";"965,3";"964,6";"0,0";"";"2,5";"76,80";"0,0"
"18/01/2022";"1100";"25,0";"25,0";"23,6";"76,0";"81,0";"76,0";"20,4";"20,9";"19,6";"965,8";"965,8";"965,3";"0,0";"";"0,0";"291,50";"0,0"
"18/01/2022";"1200";"27,2";"27,2";"25,0";"68,0";"76,0";"68,0";"20,8";"21,2";"20,1";"966,1";"966,1";"965,8";"0,0";"";"1,1";"652,60";"0,0"
"18/01/2022";"1300";"29,0";"29,5";"27,2";"56,0";"70,0";"53,0";"19,3";"21,5";"18,4";"966,2";"966,3";"966,1";"0,0";"";"3,5";"1321,10";"0,0"
"18/01/2022";"1400";"30,0";"30,3";"28,9";"51,0";"56,0";"50,0";"18,7";"19,7";"18,2";"966,1";"966,2";"966,1";"0,2";"";"1,8";"1445,50";"0,0"
"18/01/2022";"1500";"30,6";"31,3";"29,8";"47,0";"54,0";"46,0";"17,9";"19,8";"17,9";"965,2";"966,1";"965,2";"0,6";"";"2,2";"2491,50";"0,0"
"18/01/2022";"1600";"32,2";"33,7";"30,3";"40,0";"49,0";"36,0";"16,9";"19,3";"16,3";"964,4";"965,2";"964,4";"1,2";"";"3,6";"3603,70";"0,0"
"18/01/2022";"1700";"20,2";"32,2";"20,2";"83,0";"98,0";"40,0";"17,3";"21,3";"16,9";"966,1";"966,4";"964,2";"2,5";"";"11,3";"204,30";"11,6"
"18/01/2022";"1800";"21,4";"21,4";"19,7";"100,0";"100,0";"83,0";"21,4";"21,4";"17,1";"964,6";"966,1";"964,6";"0,0";"";"6,9";"118,60";"5,6"
"18/01/2022";"1900";"24,8";"24,8";"21,4";"92,0";"100,0";"91,0";"23,4";"24,0";"21,5";"963,8";"964,6";"963,8";"0,0";"";"2,7";"874,60";"0,4"
"18/01/2022";"2000";"27,2";"27,2";"24,8";"68,0";"91,0";"66,0";"20,8";"23,5";"19,6";"963,2";"963,8";"963,2";"0,0";"";"3,3";"1308,00";"0,0"
"18/01/2022";"2100";"26,4";"28,4";"26,4";"65,0";"68,0";"60,0";"19,3";"20,7";"18,8";"963,3";"963,4";"963,2";"0,1";"";"3,4";"923,80";"0,0"
"18/01/2022";"2200";"25,7";"26,4";"25,6";"65,0";"67,0";"64,0";"18,7";"19,4";"18,7";"963,6";"963,6";"963,3";"0,0";"";"2,2";"287,40";"0,0"
"18/01/2022";"2300";"24,8";"25,7";"24,8";"74,0";"74,0";"65,0";"19,9";"19,9";"18,6";"964,2";"964,3";"963,6";"0,0";"";"1,6";"";"0,0"
"19/01/2022";"0000";"24,3";"24,9";"24,3";"81,0";"81,0";"74,0";"20,8";"20,8";"19,9";"965,1";"965,2";"964,2";"0,0";"";"2,3";"";"0,0"
"19/01/2022";"0100";"23,9";"24,4";"23,9";"83,0";"83,0";"80,0";"20,8";"20,9";"20,7";"965,8";"965,8";"965,1";"0,6";"";"2,8";"";"0,0"
"19/01/2022";"0200";"23,7";"24,0";"23,6";"81,0";"84,0";"80,0";"20,2";"20,8";"20,2";"966,4";"966,5";"965,8";"0,9";"";"4,0";"";"0,0"
"19/01/2022";"0300";"22,7";"23,7";"22,7";"99,0";"99,0";"81,0";"22,6";"22,6";"19,9";"965,7";"966,4";"965,7";"0,0";"";"4,0";"";"0,0"
"19/01/2022";"0400";"22,0";"22,7";"22,0";"100,0";"100,0";"99,0";"22,0";"22,6";"22,0";"965,3";"965,7";"965,3";"0,0";"";"2,6";"";"0,0"
"19/01/2022";"0500";"22,5";"22,6";"21,9";"98,0";"100,0";"98,0";"22,2";"22,5";"21,9";"964,8";"965,4";"964,7";"0,0";"";"1,4";"";"0,0"
"19/01/2022";"0600";"22,6";"22,7";"22,5";"85,0";"98,0";"85,0";"20,0";"22,2";"20,0";"964,7";"964,8";"964,6";"0,1";"";"1,3";"";"0,0"
"19/01/2022";"0700";"22,1";"22,6";"22,1";"98,0";"98,0";"85,0";"21,6";"21,6";"20,0";"965,2";"965,2";"964,7";"0,0";"";"2,1";"";"0,0"
"19/01/2022";"0800";"21,9";"22,2";"21,8";"100,0";"100,0";"98,0";"21,9";"22,2";"21,8";"965,8";"965,8";"965,2";"0,0";"";"2,8";"";"0,0"
"19/01/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2022";"1000";"22,1";"22,1";"21,6";"99,0";"100,0";"99,0";"21,9";"21,9";"21,6";"966,5";"966,5";"966,2";"0,0";"";"1,6";"106,90";"0,0"
"19/01/2022";"1100";"23,1";"23,1";"22,1";"81,0";"99,0";"81,0";"19,7";"22,3";"19,7";"966,8";"966,8";"966,2";"0,0";"";"2,1";"325,70";"0,0"
"19/01/2022";"1200";"24,2";"24,4";"22,9";"69,0";"81,0";"69,0";"18,2";"19,6";"18,2";"967,3";"967,3";"966,7";"0,9";"";"4,8";"799,50";"0,0"
"19/01/2022";"1300";"26,4";"26,4";"24,1";"67,0";"71,0";"65,0";"19,7";"19,7";"18,0";"967,7";"967,9";"967,2";"0,2";"";"4,4";"1072,30";"0,0"
"19/01/2022";"1400";"27,7";"28,3";"25,8";"61,0";"67,0";"59,0";"19,6";"20,5";"18,7";"967,7";"967,9";"967,6";"0,5";"";"3,6";"2140,30";"0,0"
"19/01/2022";"1500";"28,3";"29,0";"27,7";"58,0";"62,0";"54,0";"19,2";"20,2";"18,4";"967,4";"967,7";"967,4";"1,9";"";"5,0";"2932,40";"0,0"
"19/01/2022";"1600";"29,2";"29,8";"28,0";"55,0";"60,0";"52,0";"19,1";"19,9";"18,2";"966,6";"967,4";"966,6";"0,8";"";"5,8";"2037,00";"0,0"
"19/01/2022";"1700";"29,0";"29,6";"28,7";"57,0";"57,0";"53,0";"19,5";"19,7";"18,5";"965,7";"966,6";"965,7";"0,6";"";"4,1";"1566,90";"0,0"
"19/01/2022";"1800";"30,6";"30,7";"28,9";"52,0";"58,0";"52,0";"19,7";"20,8";"19,0";"964,6";"965,7";"964,6";"0,6";"";"4,4";"3088,50";"0,0"
"19/01/2022";"1900";"30,2";"31,1";"29,9";"47,0";"54,0";"47,0";"17,7";"20,0";"17,7";"964,0";"964,6";"964,0";"0,2";"";"4,0";"2548,10";"0,0"
"19/01/2022";"2000";"29,6";"31,0";"29,5";"50,0";"50,0";"46,0";"18,1";"19,0";"17,5";"963,4";"964,0";"963,4";"0,4";"";"3,2";"1522,10";"0,0"
"19/01/2022";"2100";"30,2";"30,9";"29,6";"45,0";"52,0";"44,0";"16,9";"18,9";"16,8";"963,2";"963,5";"963,2";"0,5";"";"3,3";"1094,80";"0,0"
"19/01/2022";"2200";"29,0";"30,4";"29,0";"48,0";"48,0";"44,0";"16,9";"17,4";"16,4";"963,8";"963,8";"963,1";"0,1";"";"3,0";"254,10";"0,0"
"19/01/2022";"2300";"27,9";"29,1";"27,9";"54,0";"54,0";"48,0";"17,7";"17,7";"16,8";"964,7";"964,7";"963,8";"0,0";"";"2,0";"";"0,0"
"20/01/2022";"0000";"27,4";"28,0";"27,2";"59,0";"60,0";"54,0";"18,7";"18,7";"17,7";"965,1";"965,1";"964,7";"0,6";"";"2,9";"";"0,0"
"20/01/2022";"0100";"26,0";"27,4";"26,0";"66,0";"66,0";"58,0";"19,1";"19,1";"18,4";"965,7";"965,7";"965,1";"0,4";"";"3,2";"";"0,0"
"20/01/2022";"0200";"26,2";"26,2";"25,8";"64,0";"66,0";"64,0";"18,9";"19,1";"18,7";"965,7";"965,8";"965,7";"0,0";"";"3,3";"";"0,0"
"20/01/2022";"0300";"25,4";"26,3";"25,4";"67,0";"67,0";"63,0";"19,0";"19,0";"18,6";"965,7";"965,8";"965,7";"0,0";"";"1,5";"";"0,0"
"20/01/2022";"0400";"25,3";"25,5";"25,3";"67,0";"68,0";"66,0";"18,7";"19,0";"18,6";"965,3";"965,7";"965,3";"0,1";"";"2,2";"";"0,0"
"20/01/2022";"0500";"25,0";"25,5";"25,0";"69,0";"69,0";"66,0";"19,0";"19,0";"18,5";"965,1";"965,4";"965,1";"0,4";"";"2,5";"";"0,0"
"20/01/2022";"0600";"24,4";"25,0";"24,4";"75,0";"75,0";"69,0";"19,6";"19,6";"19,0";"965,2";"965,4";"965,1";"0,9";"";"5,6";"";"0,0"
"20/01/2022";"0700";"23,6";"24,4";"23,6";"80,0";"80,0";"75,0";"20,1";"20,1";"19,6";"965,1";"965,2";"965,1";"0,4";"";"5,6";"";"0,0"
"20/01/2022";"0800";"23,2";"23,6";"23,2";"83,0";"83,0";"80,0";"20,2";"20,2";"20,1";"965,0";"965,2";"965,0";"0,6";"";"2,7";"";"0,0"
"20/01/2022";"0900";"22,7";"23,2";"22,6";"99,0";"99,0";"83,0";"22,5";"22,5";"20,2";"965,4";"965,4";"964,9";"0,1";"";"2,5";"0,30";"0,0"
"20/01/2022";"1000";"23,5";"23,6";"22,7";"82,0";"99,0";"82,0";"20,3";"22,5";"20,2";"965,9";"965,9";"965,4";"0,2";"";"2,4";"122,40";"0,0"
"20/01/2022";"1100";"24,7";"24,8";"23,5";"75,0";"82,0";"74,0";"19,9";"20,7";"19,6";"966,5";"966,5";"965,9";"0,1";"";"3,7";"237,10";"0,0"
"20/01/2022";"1200";"26,3";"26,3";"24,6";"67,0";"75,0";"66,0";"19,6";"20,0";"19,0";"966,6";"966,7";"966,5";"0,1";"";"2,5";"342,10";"0,0"
"20/01/2022";"1300";"28,5";"29,1";"26,3";"56,0";"67,0";"56,0";"18,9";"20,1";"18,9";"966,7";"966,8";"966,6";"0,5";"";"2,9";"1009,10";"0,0"
"20/01/2022";"1400";"29,7";"30,1";"28,5";"52,0";"59,0";"50,0";"18,7";"20,2";"18,4";"966,3";"966,7";"966,3";"0,7";"";"3,1";"1953,00";"0,0"
"20/01/2022";"1500";"30,8";"31,5";"29,5";"45,0";"53,0";"45,0";"17,6";"19,3";"17,6";"965,8";"966,3";"965,8";"0,7";"";"3,4";"3467,40";"0,0"
"20/01/2022";"1600";"31,2";"32,1";"30,8";"44,0";"48,0";"43,0";"17,7";"19,0";"17,3";"965,3";"965,8";"965,3";"0,1";"";"5,0";"3104,10";"0,0"
"20/01/2022";"1700";"31,2";"33,0";"31,0";"44,0";"47,0";"42,0";"17,5";"19,3";"17,5";"964,0";"965,3";"964,0";"0,3";"";"3,4";"2572,20";"0,0"
"20/01/2022";"1800";"33,2";"33,2";"31,2";"39,0";"46,0";"39,0";"17,3";"18,6";"16,8";"963,0";"964,0";"963,0";"0,4";"";"7,0";"2178,60";"0,0"
"20/01/2022";"1900";"25,2";"33,2";"25,1";"70,0";"70,0";"37,0";"19,3";"19,3";"14,8";"963,6";"963,7";"963,0";"2,4";"";"10,0";"197,90";"0,0"
"20/01/2022";"2000";"24,7";"25,5";"24,2";"73,0";"75,0";"68,0";"19,6";"19,8";"19,1";"963,2";"963,7";"963,2";"0,5";"";"6,4";"361,80";"0,0"
"20/01/2022";"2100";"25,4";"25,4";"24,0";"67,0";"74,0";"67,0";"18,9";"19,6";"18,8";"962,8";"963,4";"962,8";"0,5";"";"3,3";"240,40";"0,0"
"20/01/2022";"2200";"24,8";"25,6";"24,8";"70,0";"70,0";"66,0";"18,8";"19,1";"18,6";"962,4";"962,8";"962,3";"0,0";"";"3,4";"130,70";"0,0"
"20/01/2022";"2300";"24,9";"25,0";"24,5";"69,0";"71,0";"68,0";"18,8";"18,9";"18,6";"963,2";"963,2";"962,4";"0,1";"";"2,3";"";"0,0"
"21/01/2022";"0000";"24,2";"24,9";"24,2";"74,0";"74,0";"69,0";"19,4";"19,7";"18,8";"963,5";"963,5";"963,2";"0,0";"";"1,8";"";"0,0"
"21/01/2022";"0100";"25,0";"25,1";"24,2";"70,0";"75,0";"69,0";"19,1";"19,6";"19,1";"964,1";"964,1";"963,5";"0,1";"";"1,7";"";"0,0"
"21/01/2022";"0200";"24,5";"25,0";"24,5";"71,0";"71,0";"70,0";"18,9";"19,1";"18,8";"964,3";"964,3";"964,1";"0,0";"";"1,4";"";"0,0"
"21/01/2022";"0300";"24,5";"25,0";"24,5";"67,0";"71,0";"66,0";"18,0";"18,9";"18,0";"963,7";"964,3";"963,7";"0,0";"";"1,7";"";"0,0"
"21/01/2022";"0400";"24,6";"24,6";"24,2";"64,0";"68,0";"64,0";"17,3";"18,0";"17,3";"963,3";"963,7";"963,2";"0,1";"";"1,5";"";"0,0"
"21/01/2022";"0500";"24,2";"24,6";"24,0";"65,0";"66,0";"63,0";"17,2";"17,4";"17,0";"963,0";"963,3";"962,9";"0,0";"";"1,4";"";"0,0"
"21/01/2022";"0600";"24,2";"24,2";"23,9";"65,0";"66,0";"65,0";"17,1";"17,3";"16,9";"962,6";"963,0";"962,6";"0,0";"";"1,3";"";"0,0"
"21/01/2022";"0700";"23,1";"24,3";"23,1";"71,0";"71,0";"65,0";"17,6";"17,6";"17,1";"962,6";"962,6";"962,5";"0,1";"";"2,3";"";"0,0"
"21/01/2022";"0800";"22,4";"23,3";"22,4";"83,0";"83,0";"71,0";"19,4";"19,5";"17,6";"963,2";"963,2";"962,6";"0,0";"";"4,3";"";"0,0"
"21/01/2022";"0900";"22,2";"22,5";"22,1";"80,0";"84,0";"79,0";"18,6";"19,4";"18,5";"964,0";"964,0";"963,2";"0,0";"";"1,0";"0,60";"0,0"
"21/01/2022";"1000";"23,9";"23,9";"22,1";"74,0";"81,0";"74,0";"19,0";"19,2";"18,5";"964,5";"964,5";"964,0";"0,0";"";"0,0";"109,50";"0,0"
"21/01/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2022";"1200";"29,0";"29,1";"26,3";"55,0";"63,0";"53,0";"19,0";"19,2";"18,0";"964,9";"965,0";"964,8";"0,6";"";"4,0";"235,40";"0,0"
"21/01/2022";"1300";"31,1";"31,2";"29,0";"51,0";"55,0";"48,0";"19,9";"20,0";"18,2";"965,1";"965,2";"964,9";"0,2";"";"3,8";"914,10";"0,0"
"21/01/2022";"1400";"31,9";"32,5";"30,2";"44,0";"51,0";"44,0";"18,2";"20,2";"17,9";"964,7";"965,2";"964,7";"0,0";"";"2,7";"1856,20";"0,0"
"21/01/2022";"1500";"32,8";"32,9";"30,7";"44,0";"50,0";"44,0";"19,0";"20,7";"18,1";"963,9";"964,7";"963,9";"1,0";"";"4,8";"3322,30";"0,0"
"21/01/2022";"1600";"33,1";"33,5";"32,5";"33,0";"44,0";"32,0";"14,9";"19,0";"14,9";"963,0";"963,9";"963,0";"1,5";"";"5,4";"4004,10";"0,0"
"21/01/2022";"1700";"34,0";"34,3";"32,8";"31,0";"39,0";"30,0";"14,7";"17,4";"14,1";"962,1";"963,0";"962,0";"0,2";"";"5,4";"3788,50";"0,0"
"21/01/2022";"1800";"35,0";"35,8";"33,8";"26,0";"34,0";"25,0";"12,9";"15,9";"11,9";"961,4";"962,1";"961,4";"1,0";"";"4,4";"3296,80";"0,0"
"21/01/2022";"1900";"33,4";"35,0";"32,9";"32,0";"32,0";"26,0";"14,6";"14,6";"12,6";"960,5";"961,4";"960,5";"0,7";"";"4,2";"780,30";"0,0"
"21/01/2022";"2000";"31,3";"33,5";"31,3";"43,0";"43,0";"31,0";"17,2";"17,2";"14,2";"961,0";"961,0";"960,2";"3,0";"";"7,1";"322,00";"0,0"
"21/01/2022";"2100";"24,8";"31,3";"23,0";"100,0";"100,0";"43,0";"24,8";"24,8";"17,4";"961,4";"961,6";"961,0";"0,5";"";"11,3";"108,60";"8,0"
"21/01/2022";"2200";"25,1";"25,1";"24,4";"83,0";"100,0";"82,0";"22,0";"24,9";"21,6";"961,0";"961,4";"960,9";"0,0";"";"3,1";"57,80";"0,0"
"21/01/2022";"2300";"25,7";"26,0";"25,1";"78,0";"84,0";"78,0";"21,5";"22,6";"21,5";"961,3";"961,3";"961,0";"0,0";"";"0,0";"0,60";"0,0"
"22/01/2022";"0000";"25,8";"26,0";"25,2";"79,0";"83,0";"78,0";"21,9";"22,8";"21,6";"961,9";"961,9";"961,3";"0,4";"";"1,5";"";"0,0"
"22/01/2022";"0100";"25,3";"26,0";"25,1";"79,0";"79,0";"76,0";"21,3";"21,9";"20,9";"962,6";"962,6";"961,9";"0,0";"";"1,7";"";"0,0"
"22/01/2022";"0200";"25,5";"25,7";"24,8";"69,0";"80,0";"68,0";"19,3";"21,4";"19,3";"963,0";"963,0";"962,6";"0,3";"";"1,3";"";"0,0"
"22/01/2022";"0300";"25,5";"26,0";"25,3";"68,0";"70,0";"65,0";"19,1";"19,5";"18,8";"962,8";"963,0";"962,7";"0,0";"";"1,3";"";"0,0"
"22/01/2022";"0400";"25,4";"25,5";"25,1";"70,0";"72,0";"68,0";"19,5";"19,6";"19,1";"962,1";"962,8";"962,1";"0,4";"";"2,1";"";"0,0"
"22/01/2022";"0500";"24,9";"25,9";"24,9";"73,0";"74,0";"66,0";"19,8";"19,9";"19,0";"962,1";"962,1";"962,0";"0,2";"";"3,0";"";"0,0"
"22/01/2022";"0600";"24,1";"24,9";"24,0";"80,0";"80,0";"73,0";"20,4";"20,4";"19,7";"961,8";"962,1";"961,7";"0,0";"";"2,0";"";"0,0"
"22/01/2022";"0700";"23,8";"24,1";"23,4";"79,0";"81,0";"77,0";"19,9";"20,4";"19,7";"961,9";"962,0";"961,7";"0,0";"";"1,6";"";"0,0"
"22/01/2022";"0800";"24,0";"24,1";"23,5";"76,0";"79,0";"76,0";"19,5";"19,9";"19,5";"962,5";"962,5";"961,9";"0,2";"";"2,8";"";"0,0"
"22/01/2022";"0900";"24,2";"24,7";"24,0";"75,0";"76,0";"72,0";"19,4";"19,5";"19,1";"963,1";"963,1";"962,5";"0,8";"";"4,2";"0,30";"0,0"
"22/01/2022";"1000";"24,8";"24,8";"24,1";"75,0";"75,0";"74,0";"20,1";"20,1";"19,4";"963,8";"963,8";"963,1";"0,6";"";"5,7";"99,90";"0,0"
"22/01/2022";"1100";"26,2";"26,3";"24,8";"71,0";"75,0";"69,0";"20,4";"20,6";"20,0";"964,2";"964,3";"963,8";"0,2";"";"4,8";"167,90";"0,0"
"22/01/2022";"1200";"28,4";"28,7";"26,2";"61,0";"71,0";"60,0";"20,2";"21,1";"20,1";"964,2";"964,2";"964,1";"0,0";"";"4,5";"274,00";"0,0"
"22/01/2022";"1300";"31,2";"31,3";"28,3";"52,0";"63,0";"52,0";"20,2";"21,1";"19,3";"964,0";"964,2";"964,0";"0,1";"";"3,3";"878,50";"0,0"
"22/01/2022";"1400";"31,8";"32,0";"30,8";"48,0";"53,0";"48,0";"19,3";"20,8";"19,0";"963,6";"964,0";"963,6";"0,4";"";"3,9";"1585,50";"0,0"
"22/01/2022";"1500";"33,1";"33,3";"31,6";"42,0";"50,0";"42,0";"18,4";"21,0";"18,4";"963,1";"963,6";"963,1";"0,2";"";"3,3";"3346,70";"0,0"
"22/01/2022";"1600";"34,6";"34,8";"32,9";"37,0";"48,0";"37,0";"18,0";"20,6";"17,4";"962,2";"963,1";"962,2";"0,3";"";"3,9";"3603,70";"0,0"
"22/01/2022";"1700";"34,2";"35,4";"32,9";"37,0";"43,0";"35,0";"17,4";"19,7";"16,5";"961,4";"962,2";"961,4";"0,0";"";"3,7";"2388,90";"0,0"
"22/01/2022";"1800";"35,4";"35,8";"33,3";"32,0";"38,0";"30,0";"16,4";"18,4";"15,4";"960,7";"961,4";"960,7";"0,2";"";"2,9";"2408,60";"0,0"
"22/01/2022";"1900";"33,5";"35,4";"33,1";"35,0";"39,0";"32,0";"16,1";"17,6";"15,5";"960,3";"960,7";"960,2";"0,0";"";"2,9";"664,30";"0,0"
"22/01/2022";"2000";"32,8";"33,7";"31,9";"43,0";"46,0";"35,0";"18,5";"19,5";"16,2";"960,0";"960,3";"959,8";"0,4";"";"7,1";"714,30";"0,0"
"22/01/2022";"2100";"31,9";"32,8";"31,7";"49,0";"50,0";"41,0";"19,9";"20,1";"17,7";"960,0";"960,1";"959,9";"0,5";"";"4,8";"318,30";"0,0"
"22/01/2022";"2200";"30,2";"31,9";"30,0";"53,0";"54,0";"49,0";"19,5";"20,0";"19,2";"960,3";"960,3";"960,0";"0,0";"";"4,9";"164,70";"0,0"
"22/01/2022";"2300";"29,3";"30,2";"29,1";"54,0";"55,0";"51,0";"19,1";"19,6";"18,7";"960,8";"960,8";"960,3";"0,0";"";"1,7";"";"0,0"
"23/01/2022";"0000";"28,5";"29,8";"28,5";"59,0";"59,0";"53,0";"19,6";"19,7";"18,9";"961,2";"961,2";"960,8";"0,0";"";"0,0";"";"0,0"
"23/01/2022";"0100";"28,7";"29,0";"28,4";"60,0";"61,0";"58,0";"20,3";"20,3";"19,7";"961,6";"961,6";"961,1";"0,0";"";"0,0";"";"0,0"
"23/01/2022";"0200";"27,8";"28,8";"27,8";"66,0";"66,0";"60,0";"20,8";"20,8";"20,1";"961,7";"961,8";"961,6";"0,0";"";"0,7";"";"0,0"
"23/01/2022";"0300";"27,7";"28,0";"27,4";"65,0";"68,0";"65,0";"20,5";"21,1";"20,3";"961,3";"961,7";"961,3";"0,0";"";"0,0";"";"0,0"
"23/01/2022";"0400";"27,9";"27,9";"27,3";"61,0";"65,0";"61,0";"19,7";"20,5";"19,7";"960,6";"961,3";"960,6";"0,3";"";"2,9";"";"0,0"
"23/01/2022";"0500";"27,8";"27,9";"27,5";"60,0";"62,0";"60,0";"19,3";"19,7";"19,3";"960,4";"960,7";"960,4";"0,6";"";"3,1";"";"0,0"
"23/01/2022";"0600";"27,4";"27,8";"27,2";"62,0";"62,0";"60,0";"19,5";"19,6";"19,2";"960,4";"960,6";"960,4";"0,9";"";"4,5";"";"0,0"
"23/01/2022";"0700";"27,1";"27,7";"27,0";"62,0";"63,0";"60,0";"19,3";"19,6";"19,1";"960,8";"960,8";"960,4";"0,3";"";"3,4";"";"0,0"
"23/01/2022";"0800";"27,2";"27,6";"26,5";"59,0";"64,0";"58,0";"18,5";"19,3";"18,4";"961,3";"961,3";"960,8";"0,1";"";"2,2";"";"0,0"
"23/01/2022";"0900";"26,3";"27,5";"26,3";"61,0";"62,0";"56,0";"18,2";"18,5";"17,9";"961,9";"961,9";"961,3";"0,2";"";"3,9";"";"0,0"
"23/01/2022";"1000";"27,3";"27,3";"26,4";"56,0";"61,0";"55,0";"17,6";"18,3";"17,6";"962,5";"962,5";"961,9";"0,2";"";"3,4";"110,00";"0,0"
"23/01/2022";"1100";"28,2";"28,2";"27,3";"54,0";"56,0";"52,0";"17,9";"18,1";"17,2";"963,1";"963,2";"962,5";"0,5";"";"4,5";"188,10";"0,0"
"23/01/2022";"1200";"30,7";"30,7";"28,2";"46,0";"54,0";"45,0";"17,9";"18,6";"17,2";"963,3";"963,3";"963,1";"0,4";"";"5,1";"312,40";"0,0"
"23/01/2022";"1300";"32,2";"32,3";"30,7";"40,0";"48,0";"39,0";"16,9";"18,6";"16,2";"963,4";"963,5";"963,3";"0,4";"";"3,1";"830,90";"0,0"
"23/01/2022";"1400";"33,6";"34,0";"32,2";"38,0";"43,0";"37,0";"17,3";"18,7";"16,3";"962,9";"963,4";"962,9";"0,3";"";"2,9";"1518,00";"0,0"
"23/01/2022";"1500";"33,2";"34,6";"32,9";"39,0";"42,0";"36,0";"17,5";"18,9";"16,6";"962,3";"963,0";"962,3";"0,1";"";"4,4";"2411,20";"0,0"
"23/01/2022";"1600";"33,4";"34,9";"33,1";"38,0";"42,0";"35,0";"17,2";"19,5";"16,6";"961,9";"962,3";"961,9";"0,1";"";"3,3";"1198,70";"0,0"
"23/01/2022";"1700";"35,5";"35,7";"33,2";"34,0";"42,0";"32,0";"17,1";"19,3";"16,4";"961,0";"961,9";"961,0";"0,5";"";"3,2";"1762,10";"0,0"
"23/01/2022";"1800";"36,2";"36,2";"34,7";"33,0";"37,0";"30,0";"17,2";"18,5";"15,8";"960,2";"961,0";"960,2";"0,8";"";"5,6";"2830,10";"0,0"
"23/01/2022";"1900";"35,1";"36,8";"35,0";"32,0";"33,0";"30,0";"15,9";"17,5";"15,6";"959,6";"960,2";"959,6";"0,3";"";"5,4";"2268,20";"0,0"
"23/01/2022";"2000";"36,2";"37,0";"35,1";"30,0";"34,0";"30,0";"16,0";"17,6";"15,7";"959,2";"959,6";"959,0";"1,5";"";"5,1";"1951,30";"0,0"
"23/01/2022";"2100";"35,3";"36,2";"35,2";"31,0";"32,0";"30,0";"15,7";"16,6";"15,4";"958,7";"959,2";"958,7";"1,7";"";"6,0";"1082,30";"0,0"
"23/01/2022";"2200";"33,3";"35,4";"33,3";"38,0";"39,0";"31,0";"17,2";"17,3";"15,5";"959,1";"959,1";"958,7";"0,7";"";"6,0";"215,40";"0,0"
"23/01/2022";"2300";"32,5";"33,4";"32,4";"39,0";"40,0";"38,0";"16,8";"17,3";"16,8";"959,7";"959,7";"959,1";"0,8";"";"3,7";"";"0,0"
"24/01/2022";"0000";"31,3";"32,5";"31,3";"44,0";"44,0";"39,0";"17,6";"17,7";"16,9";"960,3";"960,3";"959,7";"0,5";"";"3,7";"";"0,0"
"24/01/2022";"0100";"30,6";"31,4";"30,5";"47,0";"48,0";"44,0";"18,1";"18,2";"17,5";"961,0";"961,0";"960,3";"0,3";"";"3,3";"";"0,0"
"24/01/2022";"0200";"29,5";"30,6";"29,5";"52,0";"52,0";"47,0";"18,6";"18,6";"18,1";"961,3";"961,3";"961,0";"0,0";"";"2,3";"";"0,0"
