"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"05/03/2023";"2100";"25,2";"26,1";"25,2";"74,0";"75,0";"71,0";"20,2";"20,8";"20,1";"958,8";"958,8";"958,6";"1,5";"47,0";"5,5";"445,90";"0,0"
"05/03/2023";"2200";"24,7";"25,5";"24,7";"79,0";"79,0";"74,0";"20,8";"20,9";"20,3";"958,3";"958,8";"958,3";"1,0";"37,0";"4,4";"204,40";"0,0"
"05/03/2023";"2300";"24,2";"24,8";"24,2";"80,0";"80,0";"78,0";"20,5";"20,8";"20,5";"959,3";"959,3";"958,3";"1,1";"23,0";"3,8";"";"0,0"
"06/03/2023";"0000";"24,1";"24,3";"24,0";"77,0";"80,0";"77,0";"19,9";"20,6";"19,9";"960,6";"960,6";"959,3";"0,9";"12,0";"4,3";"";"0,0"
"06/03/2023";"0100";"24,2";"24,8";"24,1";"80,0";"80,0";"76,0";"20,5";"20,5";"20,0";"960,6";"961,0";"960,6";"0,8";"81,0";"7,4";"";"0,0"
"06/03/2023";"0200";"23,4";"24,2";"23,3";"84,0";"84,0";"80,0";"20,5";"20,7";"20,4";"960,6";"960,7";"960,5";"1,0";"347,0";"2,1";"";"0,0"
"06/03/2023";"0300";"23,5";"23,5";"23,0";"85,0";"87,0";"84,0";"20,8";"20,9";"20,4";"960,7";"960,7";"960,5";"1,0";"45,0";"2,4";"";"0,0"
"06/03/2023";"0400";"22,4";"23,5";"22,4";"100,0";"100,0";"84,0";"22,4";"22,6";"20,5";"960,1";"960,8";"960,1";"0,9";"29,0";"3,3";"";"0,0"
"06/03/2023";"0500";"21,9";"22,4";"21,9";"";"100,0";"100,0";"";"22,4";"21,9";"959,4";"960,1";"959,4";"0,9";"27,0";"3,0";"";"0,0"
"06/03/2023";"0600";"21,6";"21,9";"21,6";"";"";"";"";"";"";"958,9";"959,4";"958,9";"0,9";"41,0";"2,9";"";"0,0"
"06/03/2023";"0700";"21,4";"21,7";"21,3";"";"";"";"";"";"";"959,1";"959,1";"958,8";"0,7";"349,0";"2,7";"";"0,0"
"06/03/2023";"0800";"21,6";"21,7";"21,3";"";"";"";"";"";"";"958,9";"959,1";"958,9";"0,8";"342,0";"2,9";"";"0,0"
"06/03/2023";"0900";"21,5";"21,8";"21,5";"";"";"";"";"";"";"959,2";"959,2";"958,9";"1,0";"360,0";"2,8";"";"0,0"
"06/03/2023";"1000";"21,4";"21,5";"21,1";"";"";"";"";"";"";"959,8";"959,8";"959,2";"0,8";"40,0";"2,4";"22,80";"0,0"
"06/03/2023";"1100";"22,2";"22,4";"21,4";"100,0";"";"";"22,2";"";"";"960,6";"960,6";"959,8";"0,6";"55,0";"2,4";"123,40";"0,0"
"06/03/2023";"1200";"23,9";"23,9";"22,1";"98,0";"100,0";"97,0";"23,6";"23,6";"22,1";"960,8";"960,8";"960,5";"0,6";"43,0";"2,4";"186,50";"0,0"
"06/03/2023";"1300";"25,9";"26,4";"23,9";"74,0";"98,0";"72,0";"20,8";"24,1";"20,6";"961,1";"961,1";"960,8";"1,0";"40,0";"3,1";"269,50";"0,0"
"06/03/2023";"1400";"29,1";"29,1";"25,9";"62,0";"75,0";"62,0";"21,1";"22,0";"20,6";"960,8";"961,1";"960,8";"1,1";"287,0";"3,9";"582,80";"0,0"
"06/03/2023";"1500";"29,4";"30,2";"28,9";"59,0";"65,0";"57,0";"20,5";"21,8";"20,4";"960,3";"960,8";"960,3";"1,8";"281,0";"5,2";"703,90";"0,0"
"06/03/2023";"1600";"29,5";"31,0";"29,4";"59,0";"61,0";"52,0";"20,5";"21,8";"19,7";"959,4";"960,3";"959,4";"1,9";"338,0";"5,2";"1547,20";"0,0"
"06/03/2023";"1700";"31,6";"31,7";"29,4";"50,0";"61,0";"50,0";"19,9";"22,4";"19,6";"958,2";"959,4";"958,2";"1,8";"312,0";"6,2";"2254,00";"0,0"
"06/03/2023";"1800";"32,6";"32,9";"30,9";"42,0";"52,0";"42,0";"18,1";"20,6";"18,1";"957,1";"958,2";"957,0";"2,0";"306,0";"6,5";"2845,00";"0,0"
"06/03/2023";"1900";"33,1";"33,4";"32,0";"42,0";"46,0";"40,0";"18,6";"19,5";"17,5";"956,5";"957,1";"956,5";"2,8";"278,0";"7,4";"2440,00";"0,0"
"06/03/2023";"2000";"32,0";"33,4";"31,6";"43,0";"44,0";"38,0";"17,7";"18,6";"16,9";"956,4";"956,6";"956,3";"2,5";"275,0";"6,5";"1714,30";"0,0"
"06/03/2023";"2100";"31,7";"32,2";"31,0";"46,0";"49,0";"43,0";"18,6";"19,1";"17,9";"956,3";"956,4";"956,3";"2,0";"284,0";"5,6";"872,10";"0,0"
"06/03/2023";"2200";"29,2";"31,7";"29,2";"54,0";"54,0";"45,0";"18,9";"18,9";"18,1";"956,7";"956,7";"956,2";"0,6";"319,0";"5,4";"165,30";"0,0"
"06/03/2023";"2300";"27,9";"29,2";"27,8";"62,0";"62,0";"54,0";"19,9";"19,9";"18,7";"957,4";"957,4";"956,7";"0,7";"82,0";"2,1";"";"0,0"
"07/03/2023";"0000";"26,8";"28,2";"26,8";"65,0";"65,0";"61,0";"19,8";"20,2";"19,6";"958,5";"958,5";"957,4";"0,6";"74,0";"3,6";"";"0,0"
"07/03/2023";"0100";"26,0";"26,9";"25,7";"67,0";"71,0";"65,0";"19,4";"20,3";"19,4";"959,2";"959,2";"958,5";"0,7";"67,0";"2,1";"";"0,0"
"07/03/2023";"0200";"25,3";"26,0";"25,2";"68,0";"70,0";"67,0";"19,0";"19,4";"19,0";"959,9";"959,9";"959,2";"0,9";"62,0";"2,2";"";"0,0"
"07/03/2023";"0300";"24,5";"25,5";"24,5";"72,0";"72,0";"66,0";"19,2";"19,2";"18,7";"960,0";"960,0";"959,8";"1,8";"62,0";"3,8";"";"0,0"
"07/03/2023";"0400";"23,5";"24,5";"23,4";"79,0";"79,0";"73,0";"19,6";"19,6";"19,2";"960,1";"960,2";"960,0";"2,2";"55,0";"4,7";"";"0,0"
"07/03/2023";"0500";"23,1";"23,5";"23,0";"82,0";"82,0";"79,0";"19,8";"19,9";"19,6";"959,8";"960,1";"959,8";"1,6";"52,0";"4,7";"";"0,0"
"07/03/2023";"0600";"22,7";"23,1";"22,6";"83,0";"83,0";"82,0";"19,6";"19,8";"19,6";"959,6";"959,8";"959,5";"1,8";"38,0";"4,7";"";"0,0"
"07/03/2023";"0700";"22,3";"22,7";"22,3";"83,0";"84,0";"83,0";"19,4";"19,6";"19,4";"959,9";"960,0";"959,6";"1,5";"43,0";"5,1";"";"0,0"
"07/03/2023";"0800";"21,9";"22,3";"21,9";"85,0";"85,0";"83,0";"19,2";"19,3";"19,2";"960,1";"960,1";"959,7";"0,9";"72,0";"4,6";"";"0,0"
"07/03/2023";"0900";"21,4";"21,9";"21,4";"96,0";"99,0";"85,0";"20,8";"21,3";"19,2";"960,7";"960,7";"959,9";"1,0";"52,0";"2,1";"";"0,0"
"07/03/2023";"1000";"21,3";"21,6";"21,2";"89,0";"96,0";"87,0";"19,5";"20,7";"19,2";"961,0";"961,0";"960,6";"0,9";"53,0";"3,0";"20,20";"0,0"
"07/03/2023";"1100";"22,2";"22,2";"21,3";"83,0";"90,0";"83,0";"19,1";"19,6";"19,0";"961,7";"961,7";"961,0";"1,3";"53,0";"3,2";"138,00";"0,0"
"07/03/2023";"1200";"24,2";"24,2";"22,2";"79,0";"83,0";"78,0";"20,3";"20,3";"19,2";"962,3";"962,3";"961,7";"1,1";"52,0";"4,0";"185,70";"0,0"
"07/03/2023";"1300";"25,9";"25,9";"24,2";"73,0";"79,0";"72,0";"20,7";"20,7";"19,6";"962,4";"962,5";"962,2";"1,1";"35,0";"4,7";"311,60";"0,0"
"07/03/2023";"1400";"27,0";"27,3";"25,7";"68,0";"73,0";"66,0";"20,7";"21,3";"20,0";"962,7";"962,7";"962,4";"1,2";"44,0";"5,7";"496,80";"0,0"
"07/03/2023";"1500";"28,3";"28,8";"27,0";"64,0";"69,0";"61,0";"20,9";"21,6";"20,0";"962,3";"962,7";"962,3";"2,1";"24,0";"5,5";"977,50";"0,0"
"07/03/2023";"1600";"29,2";"29,8";"28,0";"60,0";"65,0";"58,0";"20,6";"21,6";"20,3";"961,5";"962,3";"961,5";"2,1";"16,0";"6,9";"2284,60";"0,0"
"07/03/2023";"1700";"30,5";"31,1";"29,2";"54,0";"62,0";"53,0";"20,1";"21,6";"20,1";"960,0";"961,5";"960,0";"1,6";"22,0";"5,8";"3578,50";"0,0"
"07/03/2023";"1800";"31,9";"32,2";"30,3";"50,0";"57,0";"49,0";"20,0";"21,7";"19,8";"959,0";"960,0";"959,0";"1,5";"320,0";"5,3";"3157,80";"0,0"
"07/03/2023";"1900";"32,4";"32,9";"31,3";"47,0";"51,0";"44,0";"19,5";"20,5";"18,5";"958,3";"959,0";"958,3";"0,8";"65,0";"4,7";"2569,90";"0,0"
"07/03/2023";"2000";"31,5";"32,8";"31,0";"50,0";"51,0";"44,0";"19,8";"20,2";"18,4";"958,4";"958,4";"958,1";"1,2";"7,0";"4,2";"1671,50";"0,0"
"07/03/2023";"2100";"31,0";"31,6";"31,0";"53,0";"53,0";"47,0";"20,2";"20,5";"18,8";"958,9";"958,9";"958,4";"0,5";"64,0";"4,2";"973,40";"0,0"
"07/03/2023";"2200";"29,4";"31,0";"29,4";"57,0";"57,0";"51,0";"20,1";"20,3";"19,7";"959,5";"959,5";"958,9";"0,9";"52,0";"2,5";"90,90";"0,0"
"07/03/2023";"2300";"26,3";"29,5";"26,3";"66,0";"66,0";"57,0";"19,5";"20,4";"19,5";"961,8";"961,8";"959,5";"2,7";"315,0";"10,6";"";"0,0"
"08/03/2023";"0000";"22,8";"26,3";"22,5";"80,0";"83,0";"65,0";"19,2";"19,7";"18,0";"961,7";"962,6";"961,7";"0,8";"227,0";"10,6";"";"0,4"
"08/03/2023";"0100";"23,7";"23,9";"22,6";"75,0";"82,0";"69,0";"19,0";"19,5";"17,9";"963,8";"963,9";"961,5";"2,0";"344,0";"5,5";"";"0,0"
"08/03/2023";"0200";"23,4";"23,8";"23,3";"76,0";"77,0";"74,0";"18,9";"19,3";"18,7";"964,3";"964,8";"963,8";"0,6";"51,0";"4,3";"";"0,0"
"08/03/2023";"0300";"22,9";"23,6";"22,9";"76,0";"76,0";"74,0";"18,5";"18,9";"18,5";"963,5";"964,4";"963,5";"1,2";"18,0";"3,5";"";"0,0"
"08/03/2023";"0400";"22,6";"23,0";"22,4";"78,0";"79,0";"76,0";"18,6";"18,7";"18,5";"962,9";"963,5";"962,9";"1,2";"37,0";"3,7";"";"0,0"
"08/03/2023";"0500";"22,1";"22,6";"22,0";"81,0";"81,0";"78,0";"18,7";"18,7";"18,6";"962,4";"962,9";"962,3";"0,7";"309,0";"3,0";"";"0,0"
"08/03/2023";"0600";"21,6";"22,1";"21,6";"85,0";"85,0";"81,0";"18,9";"18,9";"18,6";"962,9";"963,1";"962,4";"1,1";"49,0";"2,6";"";"0,0"
"08/03/2023";"0700";"21,1";"21,6";"21,1";"";"100,0";"85,0";"";"21,2";"18,9";"962,3";"962,9";"962,3";"0,9";"52,0";"2,5";"";"0,0"
"08/03/2023";"0800";"20,9";"21,1";"20,8";"";"";"";"";"";"";"961,9";"962,4";"961,9";"1,5";"54,0";"2,6";"";"0,0"
"08/03/2023";"0900";"20,8";"20,9";"20,7";"";"";"";"";"";"";"962,2";"962,2";"961,9";"1,3";"52,0";"3,1";"";"0,0"
"08/03/2023";"1000";"21,2";"21,2";"20,7";"";"";"";"";"";"";"962,9";"962,9";"962,2";"1,1";"61,0";"3,1";"30,10";"0,0"
"08/03/2023";"1100";"22,5";"22,5";"21,2";"98,0";"100,0";"97,0";"22,1";"22,1";"21,2";"963,5";"963,5";"962,9";"0,8";"70,0";"3,3";"145,50";"0,0"
"08/03/2023";"1200";"23,6";"23,6";"22,4";"78,0";"98,0";"78,0";"19,5";"21,9";"19,2";"963,6";"963,6";"963,3";"1,1";"57,0";"3,3";"223,60";"0,0"
"08/03/2023";"1300";"25,7";"25,8";"23,6";"70,0";"79,0";"69,0";"19,7";"20,2";"19,2";"963,9";"963,9";"963,6";"0,8";"55,0";"3,3";"368,90";"0,0"
"08/03/2023";"1400";"27,1";"27,3";"25,7";"61,0";"70,0";"60,0";"18,9";"20,1";"18,3";"964,1";"964,2";"963,9";"1,5";"36,0";"5,5";"514,80";"0,0"
"08/03/2023";"1500";"28,7";"29,3";"27,1";"56,0";"64,0";"53,0";"19,1";"20,5";"18,1";"963,9";"964,2";"963,9";"1,8";"14,0";"5,5";"1102,20";"0,0"
"08/03/2023";"1600";"29,0";"29,3";"27,8";"53,0";"59,0";"52,0";"18,6";"20,1";"17,5";"963,5";"964,0";"963,5";"2,8";"15,0";"7,0";"2641,40";"0,0"
"08/03/2023";"1700";"29,4";"29,7";"28,7";"50,0";"56,0";"48,0";"17,9";"19,5";"17,4";"962,7";"963,5";"962,7";"1,4";"45,0";"6,4";"3469,50";"0,0"
"08/03/2023";"1800";"30,4";"31,0";"29,0";"48,0";"52,0";"45,0";"18,2";"19,2";"17,1";"961,7";"962,7";"961,7";"0,9";"46,0";"5,2";"3091,70";"0,0"
"08/03/2023";"1900";"28,7";"30,5";"28,7";"52,0";"54,0";"45,0";"17,9";"19,0";"17,1";"961,1";"961,7";"961,1";"1,1";"44,0";"3,8";"1499,50";"0,0"
"08/03/2023";"2000";"29,8";"30,2";"28,7";"48,0";"54,0";"46,0";"17,4";"19,2";"16,8";"960,6";"961,1";"960,5";"1,6";"13,0";"5,6";"1762,80";"0,0"
"08/03/2023";"2100";"29,1";"29,9";"29,1";"51,0";"52,0";"47,0";"18,0";"18,4";"17,1";"960,4";"960,6";"960,4";"0,9";"89,0";"3,7";"897,80";"0,0"
"08/03/2023";"2200";"27,7";"29,2";"27,7";"57,0";"57,0";"51,0";"18,4";"18,7";"17,9";"960,9";"960,9";"960,4";"0,5";"68,0";"2,3";"139,40";"0,0"
"08/03/2023";"2300";"27,5";"27,7";"27,4";"57,0";"59,0";"57,0";"18,4";"18,6";"18,3";"961,8";"961,8";"960,9";"0,3";"135,0";"1,1";"";"0,0"
"09/03/2023";"0000";"27,0";"27,5";"27,0";"60,0";"61,0";"57,0";"18,7";"18,8";"18,3";"962,9";"962,9";"961,8";"0,4";"141,0";"0,8";"";"0,0"
"09/03/2023";"0100";"26,6";"27,0";"26,4";"62,0";"63,0";"60,0";"18,9";"18,9";"18,5";"964,0";"964,0";"962,9";"0,4";"89,0";"0,9";"";"0,0"
"09/03/2023";"0200";"26,1";"26,6";"26,1";"63,0";"64,0";"62,0";"18,6";"18,9";"18,6";"964,5";"964,5";"964,0";"0,4";"107,0";"1,1";"";"0,0"
"09/03/2023";"0300";"25,4";"26,1";"25,3";"66,0";"66,0";"63,0";"18,6";"18,7";"18,5";"964,2";"964,5";"964,2";"0,4";"116,0";"1,4";"";"0,0"
"09/03/2023";"0400";"25,1";"25,6";"25,1";"67,0";"67,0";"65,0";"18,6";"18,6";"18,4";"964,0";"964,2";"964,0";"0,2";"40,0";"1,4";"";"0,0"
"09/03/2023";"0500";"25,1";"25,4";"25,0";"67,0";"68,0";"67,0";"18,6";"18,9";"18,5";"963,3";"964,0";"963,3";"0,5";"100,0";"1,3";"";"0,0"
"09/03/2023";"0600";"24,6";"25,2";"24,3";"70,0";"72,0";"67,0";"18,8";"18,9";"18,6";"963,4";"963,4";"963,3";"0,6";"87,0";"1,9";"";"0,0"
"09/03/2023";"0700";"23,8";"24,7";"23,8";"75,0";"75,0";"70,0";"19,1";"19,1";"18,8";"963,0";"963,5";"963,0";"0,6";"58,0";"3,2";"";"0,0"
"09/03/2023";"0800";"23,2";"23,8";"23,2";"79,0";"79,0";"75,0";"19,4";"19,4";"19,1";"963,0";"963,0";"962,8";"0,9";"65,0";"3,0";"";"0,0"
"09/03/2023";"0900";"22,5";"23,2";"22,5";"84,0";"84,0";"79,0";"19,6";"19,6";"19,4";"963,5";"963,6";"963,0";"0,7";"61,0";"2,5";"";"0,0"
"09/03/2023";"1000";"23,2";"23,2";"22,5";"81,0";"84,0";"81,0";"19,7";"19,8";"19,6";"963,9";"963,9";"963,5";"0,7";"82,0";"3,0";"20,60";"0,0"
"09/03/2023";"1100";"23,9";"24,0";"23,2";"77,0";"81,0";"77,0";"19,7";"20,1";"19,5";"964,5";"964,6";"963,9";"0,8";"63,0";"2,9";"138,00";"0,0"
"09/03/2023";"1200";"25,0";"25,1";"23,8";"73,0";"79,0";"73,0";"19,9";"20,3";"19,7";"965,1";"965,2";"964,5";"1,0";"55,0";"2,4";"177,00";"0,0"
"09/03/2023";"1300";"26,6";"27,0";"25,0";"66,0";"75,0";"64,0";"19,7";"20,5";"19,5";"965,4";"965,4";"965,0";"1,6";"33,0";"4,9";"333,80";"0,0"
"09/03/2023";"1400";"28,3";"28,3";"26,5";"62,0";"67,0";"59,0";"20,4";"20,5";"19,1";"965,0";"965,5";"965,0";"2,2";"17,0";"5,6";"756,70";"0,0"
"09/03/2023";"1500";"29,3";"29,4";"28,1";"56,0";"63,0";"55,0";"19,7";"20,8";"19,1";"964,5";"965,1";"964,5";"1,8";"32,0";"5,9";"1161,40";"0,0"
"09/03/2023";"1600";"30,8";"30,9";"29,0";"52,0";"57,0";"50,0";"19,8";"20,6";"18,3";"963,4";"964,5";"963,4";"1,9";"8,0";"6,1";"2315,50";"0,0"
"09/03/2023";"1700";"30,1";"31,0";"29,3";"50,0";"55,0";"45,0";"18,7";"20,1";"17,6";"962,0";"963,4";"962,0";"1,9";"16,0";"6,2";"3272,10";"0,0"
"09/03/2023";"1800";"31,0";"31,5";"30,1";"47,0";"52,0";"43,0";"18,4";"19,9";"17,2";"960,6";"962,0";"960,6";"2,0";"21,0";"5,6";"3041,50";"0,0"
"09/03/2023";"1900";"30,9";"31,9";"30,4";"46,0";"49,0";"43,0";"18,0";"19,4";"17,3";"960,1";"960,6";"960,1";"1,3";"57,0";"6,2";"2366,40";"0,0"
"09/03/2023";"2000";"31,0";"31,7";"30,9";"47,0";"48,0";"44,0";"18,3";"19,1";"17,4";"960,0";"960,1";"959,8";"1,0";"359,0";"4,8";"1795,60";"0,0"
"09/03/2023";"2100";"30,0";"31,1";"30,0";"51,0";"51,0";"46,0";"18,6";"19,2";"18,0";"960,7";"960,7";"959,9";"1,2";"20,0";"3,7";"677,10";"0,0"
"09/03/2023";"2200";"28,6";"30,0";"28,6";"56,0";"56,0";"50,0";"19,0";"19,0";"18,2";"960,9";"960,9";"960,7";"0,9";"60,0";"3,6";"37,10";"0,0"
"09/03/2023";"2300";"27,1";"28,6";"27,0";"62,0";"63,0";"56,0";"19,3";"19,6";"19,1";"962,3";"962,3";"960,9";"1,0";"90,0";"3,4";"";"0,0"
"10/03/2023";"0000";"27,1";"27,2";"26,9";"62,0";"63,0";"61,0";"19,2";"19,4";"18,9";"962,7";"962,7";"962,3";"1,1";"107,0";"3,8";"";"0,0"
"10/03/2023";"0100";"26,9";"27,3";"26,9";"62,0";"62,0";"60,0";"19,1";"19,2";"18,8";"962,6";"962,8";"962,6";"0,8";"87,0";"3,1";"";"0,0"
"10/03/2023";"0200";"26,6";"27,1";"26,6";"65,0";"65,0";"62,0";"19,4";"19,4";"19,1";"963,3";"963,3";"962,6";"1,6";"37,0";"3,6";"";"0,0"
"10/03/2023";"0300";"21,7";"26,6";"21,7";"";"100,0";"65,0";"";"22,7";"19,3";"964,1";"964,1";"963,3";"4,3";"336,0";"10,2";"";"14,6"
"10/03/2023";"0400";"22,1";"22,1";"21,0";"";"";"";"";"";"";"963,3";"964,1";"963,3";"0,7";"296,0";"10,2";"";"20,4"
"10/03/2023";"0500";"22,2";"22,4";"22,1";"";"";"";"";"";"";"963,2";"963,3";"963,2";"";"290,0";"";"";"3,4"
"10/03/2023";"0600";"21,5";"22,3";"21,5";"";"";"";"";"";"";"963,2";"963,3";"963,1";"";"";"";"0,20";"2,0"
"10/03/2023";"0700";"21,3";"21,5";"21,3";"";"";"";"";"";"";"962,7";"963,2";"962,7";"";"";"";"";"0,4"
"10/03/2023";"0800";"21,6";"21,6";"21,2";"";"";"";"";"";"";"963,0";"963,0";"962,7";"";"";"";"";"0,0"
"10/03/2023";"0900";"21,7";"21,7";"21,5";"";"";"";"";"";"";"963,6";"963,6";"963,0";"";"";"";"0,80";"0,0"
"10/03/2023";"1000";"21,8";"21,8";"21,7";"";"";"";"";"";"";"964,1";"964,1";"963,6";"";"";"";"15,60";"0,2"
"10/03/2023";"1100";"22,4";"22,4";"21,8";"";"";"";"";"";"";"964,7";"964,7";"964,1";"1,7";"41,0";"";"123,30";"0,0"
"10/03/2023";"1200";"22,8";"22,9";"22,4";"";"";"";"";"";"";"965,2";"965,2";"964,7";"0,7";"83,0";"5,0";"331,90";"0,4"
"10/03/2023";"1300";"23,2";"23,4";"22,8";"";"";"";"";"";"";"965,5";"965,5";"965,2";"0,7";"58,0";"3,0";"571,60";"0,2"
"10/03/2023";"1400";"23,9";"23,9";"23,2";"";"";"";"";"";"";"965,9";"965,9";"965,5";"0,6";"62,0";"2,0";"707,80";"0,0"
"10/03/2023";"1500";"24,9";"25,1";"23,8";"96,0";"100,0";"93,0";"24,3";"24,7";"23,6";"965,6";"965,9";"965,6";"0,8";"51,0";"3,5";"1229,50";"0,0"
"10/03/2023";"1600";"25,7";"25,8";"24,8";"94,0";"98,0";"83,0";"24,6";"24,8";"22,7";"965,0";"965,6";"965,0";"0,8";"45,0";"2,5";"1270,70";"0,0"
"10/03/2023";"1700";"26,2";"26,6";"25,4";"84,0";"94,0";"77,0";"23,3";"24,9";"21,9";"964,1";"965,0";"964,1";"1,0";"42,0";"3,4";"1403,60";"0,0"
"10/03/2023";"1800";"26,7";"26,8";"26,1";"70,0";"89,0";"70,0";"20,7";"24,4";"20,4";"962,5";"964,1";"962,5";"0,8";"54,0";"2,4";"1677,00";"0,0"
"10/03/2023";"1900";"27,9";"28,2";"26,3";"63,0";"72,0";"62,0";"20,1";"21,2";"19,8";"961,4";"962,5";"961,4";"0,8";"64,0";"3,0";"2051,20";"0,0"
"10/03/2023";"2000";"27,9";"28,7";"27,5";"60,0";"65,0";"57,0";"19,5";"20,9";"19,0";"961,3";"961,4";"961,2";"0,5";"340,0";"2,6";"1687,60";"0,0"
"10/03/2023";"2100";"26,8";"28,0";"26,6";"68,0";"69,0";"60,0";"20,5";"20,7";"19,4";"961,3";"961,4";"961,2";"0,5";"77,0";"2,0";"354,00";"0,0"
"10/03/2023";"2200";"25,7";"26,9";"25,7";"75,0";"75,0";"67,0";"20,8";"20,8";"20,0";"962,1";"962,1";"961,2";"1,0";"60,0";"2,3";"101,40";"0,0"
"10/03/2023";"2300";"25,1";"25,7";"25,0";"77,0";"77,0";"75,0";"20,8";"20,9";"20,6";"962,8";"962,8";"962,1";"0,8";"62,0";"2,3";"";"0,0"
"11/03/2023";"0000";"24,8";"25,1";"24,8";"80,0";"80,0";"77,0";"21,1";"21,1";"20,8";"963,5";"963,5";"962,8";"1,1";"62,0";"2,5";"";"0,0"
"11/03/2023";"0100";"24,4";"24,8";"24,4";"81,0";"81,0";"79,0";"20,9";"21,2";"20,8";"963,7";"963,8";"963,4";"1,2";"73,0";"4,0";"";"0,0"
"11/03/2023";"0200";"23,6";"24,5";"23,6";"100,0";"100,0";"81,0";"23,6";"23,6";"20,9";"963,4";"963,8";"963,4";"1,4";"57,0";"5,3";"";"0,0"
"11/03/2023";"0300";"23,0";"23,6";"23,0";"97,0";"100,0";"97,0";"22,4";"23,6";"22,4";"963,5";"963,6";"963,4";"1,8";"54,0";"4,2";"";"0,0"
"11/03/2023";"0400";"22,3";"23,0";"22,3";"100,0";"100,0";"84,0";"22,3";"22,3";"19,9";"963,1";"963,7";"963,0";"1,2";"33,0";"3,7";"";"0,0"
"11/03/2023";"0500";"22,1";"22,4";"22,1";"";"";"";"";"";"";"963,0";"963,1";"962,7";"0,4";"90,0";"3,4";"";"0,4"
"11/03/2023";"0600";"22,0";"22,2";"21,9";"";"";"";"";"";"";"962,3";"963,1";"962,3";"0,8";"92,0";"2,3";"";"1,6"
"11/03/2023";"0700";"21,8";"22,0";"21,8";"";"";"";"";"";"";"962,2";"962,4";"962,1";"0,4";"102,0";"2,3";"";"0,0"
"11/03/2023";"0800";"21,8";"21,9";"21,7";"";"";"";"";"";"";"962,3";"962,3";"962,1";"0,5";"69,0";"2,3";"";"0,0"
"11/03/2023";"0900";"21,8";"21,8";"21,7";"";"";"";"";"";"";"962,9";"962,9";"962,3";"0,6";"63,0";"1,5";"";"0,0"
"11/03/2023";"1000";"21,9";"21,9";"21,8";"";"";"";"";"";"";"963,1";"963,1";"962,9";"0,6";"88,0";"1,6";"14,40";"0,0"
"11/03/2023";"1100";"22,5";"22,5";"21,9";"";"";"";"";"";"";"963,5";"963,5";"963,0";"0,5";"69,0";"2,5";"209,90";"0,0"
"11/03/2023";"1200";"22,8";"22,8";"22,5";"";"";"";"";"";"";"964,0";"964,0";"963,5";"0,4";"63,0";"2,3";"246,10";"0,0"
"11/03/2023";"1300";"23,7";"23,7";"22,8";"100,0";"";"";"23,7";"";"";"964,5";"964,5";"964,0";"0,4";"326,0";"1,3";"364,20";"0,0"
"11/03/2023";"1400";"24,8";"25,0";"23,6";"91,0";"100,0";"91,0";"23,3";"24,1";"23,3";"964,2";"964,5";"964,2";"0,9";"3,0";"2,7";"931,10";"0,0"
"11/03/2023";"1500";"25,5";"26,1";"24,7";"88,0";"94,0";"80,0";"23,4";"24,1";"22,5";"963,8";"964,2";"963,8";"1,6";"337,0";"3,6";"1142,60";"0,0"
"11/03/2023";"1600";"26,4";"27,4";"25,5";"69,0";"89,0";"64,0";"20,3";"23,5";"19,5";"962,9";"963,8";"962,9";"1,9";"3,0";"4,5";"1551,20";"0,0"
"11/03/2023";"1700";"24,0";"28,8";"24,0";"81,0";"81,0";"61,0";"20,4";"22,1";"19,2";"962,4";"962,9";"962,4";"2,7";"190,0";"7,3";"1872,20";"0,0"
"11/03/2023";"1800";"22,6";"23,9";"21,5";"";"100,0";"80,0";"";"21,7";"18,6";"961,7";"962,5";"961,7";"1,9";"129,0";"7,3";"550,70";"1,0"
"11/03/2023";"1900";"24,4";"24,4";"22,6";"100,0";"";"";"24,4";"";"";"960,9";"961,7";"960,8";"1,3";"119,0";"3,8";"756,00";"0,0"
"11/03/2023";"2000";"23,6";"24,7";"23,6";"84,0";"100,0";"82,0";"20,7";"24,6";"20,7";"961,3";"961,6";"960,9";"0,6";"75,0";"5,0";"316,90";"0,0"
"11/03/2023";"2100";"23,3";"23,6";"23,3";"98,0";"98,0";"84,0";"23,0";"23,0";"20,7";"961,8";"961,8";"961,1";"0,6";"87,0";"3,1";"66,30";"0,0"
"11/03/2023";"2200";"22,7";"23,3";"22,7";"";"";"";"";"";"";"962,5";"962,5";"961,6";"0,6";"47,0";"2,6";"16,20";"0,2"
"11/03/2023";"2300";"21,9";"22,7";"21,9";"";"";"";"";"";"";"962,6";"962,7";"962,5";"0,6";"74,0";"2,1";"";"0,6"
"12/03/2023";"0000";"21,7";"21,9";"21,6";"";"";"";"";"";"";"963,1";"963,1";"962,5";"0,7";"67,0";"1,8";"";"0,4"
